66	8	WP_032474352.1;WP_068912478.1;WP_014821707.1;WP_099336523.1;WP_091498754.1;WP_058486218.1;WP_134114729.1;WP_000639662.1
67	8	WP_242457236.1;WP_224575461.1;WP_194077296.1;WP_255422751.1;WP_013701379.1;WP_051537775.1;WP_256729176.1;WP_153124695.1
68	8	WP_058257937.1;WP_221919667.1;WP_217424333.1;WP_026543424.1;WP_046329070.1;WP_244851884.1;WP_267181562.1;WP_185652538.1
69	8	WP_053412389.1;WP_259076171.1;WP_273114974.1;WP_034986565.1;WP_012731416.1;WP_016459316.1;WP_194556679.1;WP_112770045.1
70	8	WP_006526438.1;WP_102266632.1;WP_277663071.1;WP_078712353.1;WP_203245624.1;WP_079395820.1;WP_108775725.1;WP_115714868.1
71	8	WP_278700573.1;WP_084936202.1;WP_105715753.1;WP_058303227.1;WP_015884633.1;WP_168676484.1;WP_242232277.1;WP_211339800.1
72	8	WP_270496350.1;WP_080325733.1;WP_286299708.1;WP_084936200.1;WP_101355390.1;WP_126305967.1;WP_027956367.1;WP_199428741.1
73	8	WP_287777059.1;WP_163051459.1;WP_006526437.1;WP_078712352.1;WP_102266630.1;WP_072712619.1;WP_216412520.1;WP_276829875.1
74	8	WP_204452400.1;WP_245582712.1;WP_268913333.1;WP_018154919.1;WP_076703743.1;WP_066584017.1;WP_294431391.1;WP_021937898.1
75	8	WP_039446504.1;WP_057546031.1;WP_301913005.1;WP_147598657.1;WP_154574531.1;WP_137067107.1;WP_075741996.1;WP_035117506.1
76	7	WP_045973932.1;WP_005457391.1;WP_025636403.1;WP_025791098.1;WP_104980670.1;WP_021448529.1;WP_017636136.1
77	7	WP_048730647.1;WP_105958208.1;WP_134259760.1;WP_070779942.1;WP_100345692.1;WP_029200547.1;WP_095088666.1
78	7	WP_004104626.1;WP_020883916.1;WP_046682685.1;WP_067045710.1;WP_045269718.1;WP_150749386.1;WP_095119209.1
79	7	WP_051393823.1;WP_077862705.1;WP_014614367.1;WP_042535437.1;WP_157738480.1;WP_003640880.1;WP_185847384.1
80	7	WP_003177201.1;WP_006074250.1;WP_057720860.1;WP_191017054.1;WP_024465777.1;WP_022360642.1;WP_003250679.1
81	7	WP_073182691.1;WP_105715747.1;WP_107391902.1;WP_028866209.1;WP_111954242.1;WP_200805976.1;WP_009573514.1
82	7	WP_003023006.1;WP_156060469.1;WP_014821708.1;WP_019260462.1;WP_101036765.1;WP_205149969.1;WP_149764845.1
83	7	WP_219172614.1;WP_161957520.1;WP_088619650.1;WP_002620793.1;WP_077416269.1;WP_123220100.1;WP_075231159.1
84	7	WP_007464141.1;WP_081327278.1;WP_105061997.1;WP_086368210.1;WP_222549613.1;WP_107211828.1;WP_052672638.1
85	7	WP_027504929.1;WP_186969070.1;WP_224212940.1;WP_174267622.1;WP_239307334.1;WP_000435044.1;WP_005764689.1
86	7	WP_246582631.1;WP_050127737.1;WP_136809612.1;WP_121247001.1;WP_094605939.1;WP_149171486.1;WP_027504932.1
87	7	WP_153496578.1;WP_264527866.1;WP_087820667.1;WP_103894686.1;WP_219258950.1;WP_099770827.1;WP_097006414.1
88	7	WP_107174951.1;WP_268322390.1;WP_188491430.1;WP_073768056.1;WP_074036486.1;WP_110110677.1;WP_255719818.1
89	7	WP_112146297.1;WP_071997179.1;WP_272266422.1;WP_186833989.1;WP_272266423.1;WP_065916209.1;WP_121257198.1
90	7	WP_200804798.1;WP_102266634.1;WP_006526439.1;WP_203245625.1;WP_115714867.1;WP_167836356.1;WP_276829867.1
91	7	WP_060748366.1;WP_003593216.1;WP_277255244.1;WP_073768066.1;WP_249297057.1;WP_060250407.1;WP_207636940.1
92	7	WP_073182700.1;WP_249243138.1;WP_277261432.1;WP_019138402.1;WP_068369643.1;WP_023055213.1;WP_084230216.1
93	7	WP_137067100.1;WP_137067101.1;WP_053412390.1;WP_114307420.1;WP_041986065.1;WP_128592901.1;WP_279876178.1
94	7	WP_150222199.1;WP_027871025.1;WP_216459700.1;WP_224575451.1;WP_280748848.1;WP_270362952.1;WP_118703406.1
95	7	WP_126267288.1;WP_263682857.1;WP_134043814.1;WP_285256152.1;WP_086296194.1;WP_263682859.1;WP_086296193.1
96	7	WP_168290160.1;WP_286230595.1;WP_117834713.1;WP_267151302.1;WP_101974641.1;WP_094978693.1;WP_005340805.1
97	7	WP_016459317.1;WP_273114971.1;WP_034986563.1;WP_259076169.1;WP_053412391.1;WP_112770046.1;WP_288814160.1
98	7	WP_307505812.1;WP_207726823.1;WP_273327685.1;WP_179425073.1;WP_116570082.1;WP_130725417.1;WP_028830309.1
99	7	WP_071132266.1;WP_062411617.1;WP_082785718.1;WP_180043205.1;WP_314695618.1;WP_068329449.1;WP_209796514.1
100	6	WP_025630574.1;WP_025543506.1;WP_029823315.1;WP_021448528.1;WP_017636135.1
101	6	WP_203245628.1;WP_102266639.1;WP_108775729.1;WP_078712357.1;WP_006526442.1;WP_102343231.1
102	6	WP_027727718.1;WP_187385618.1;WP_013701381.1;WP_191017045.1;WP_194077297.1;WP_210116665.1
103	6	WP_024467924.1;WP_187385619.1;WP_051537773.1;WP_013701380.1;WP_210116666.1;WP_191017043.1
104	6	WP_068207162.1;WP_187385620.1;WP_191017039.1;WP_210116667.1;WP_038073319.1;WP_013701378.1
105	6	WP_109697345.1;WP_036133212.1;WP_036834492.1;WP_121257190.1;WP_240641499.1;WP_124912355.1
106	6	WP_140264755.1;WP_063517477.1;WP_042765526.1;WP_213911330.1;WP_140139287.1;WP_241571803.1
107	6	WP_003454642.1;WP_242446297.1;WP_090981498.1;WP_086349986.1;WP_243115500.1;WP_170187001.1
108	6	WP_014745624.1;WP_058303793.1;WP_228382315.1;WP_245908474.1;WP_077609851.1;WP_091757054.1
109	6	WP_116545437.1;WP_057507830.1;WP_162346501.1;WP_253401224.1;WP_180314198.1;WP_200549451.1
110	6	WP_091498763.1;WP_054739748.1;WP_255294824.1;WP_027296018.1;WP_138226657.1;WP_107001695.1
111	6	WP_169628975.1;WP_240478126.1;WP_005479340.1;WP_257979781.1;WP_029865452.1
112	6	WP_044178252.1;WP_045028826.1;WP_261396521.1;WP_107211826.1;WP_045128749.1;WP_086368209.1
113	6	WP_003395793.1;WP_101355393.1;WP_013096678.1;WP_005764692.1;WP_090845976.1;WP_262096328.1
114	6	WP_114226586.1;WP_088109654.1;WP_275471305.1;WP_070105448.1;WP_207663453.1;WP_146207417.1
115	6	WP_276989174.1;WP_071132218.1;WP_144719689.1;WP_009644094.1;WP_185879884.1;WP_005549225.1
116	6	WP_073182688.1;WP_277261438.1;WP_084230210.1;WP_232210335.1;WP_068369661.1;WP_023055218.1
117	6	WP_108775727.1;WP_058257942.1;WP_203245626.1;WP_078712355.1;WP_006526440.1;WP_277663070.1
118	6	WP_011410797.1;WP_038127771.1;WP_063545397.1;WP_011410798.1;WP_278935900.1;WP_128306655.1
119	6	WP_209658575.1;WP_268723371.1;WP_136321769.1;WP_068699592.1;WP_072991489.1;WP_283530134.1
120	6	WP_256821231.1;WP_286217476.1;WP_187720947.1;WP_007025187.1;WP_017474552.1;WP_286689762.1
121	6	WP_129043444.1;WP_011100951.1;WP_287537899.1;WP_210464663.1;WP_258256498.1;WP_159927373.1
122	6	WP_005346505.1;WP_026543426.1;WP_087210560.1;WP_058257938.1;WP_244851886.1;WP_288771234.1
123	6	WP_288977050.1;WP_118640244.1;WP_215703154.1;WP_215637085.1;WP_036834495.1;WP_284785846.1
124	6	WP_290346918.1;WP_019351056.1;WP_290346920.1;WP_059317058.1;WP_150578157.1;WP_123295119.1
125	6	WP_235920262.1;WP_188383867.1;WP_116545434.1;WP_307757170.1;WP_210414997.1;WP_150332877.1
126	6	WP_102343230.1;WP_307757171.1;WP_203245629.1;WP_078712358.1;WP_245309505.1;WP_118764930.1
127	5	WP_072712617.1;WP_032813945.1;WP_040266649.1;WP_027956362.1;WP_059106362.1
128	5	WP_015545062.1;WP_056977510.1;WP_057904181.1;WP_109697343.1;WP_006597927.1
129	5	WP_105917355.1;WP_101036768.1;WP_004771277.1;WP_111041728.1;WP_005055069.1
130	5	WP_140139288.1;WP_047101098.1;WP_065608080.1;WP_137373244.1;WP_140303145.1
131	5	WP_043087239.1;WP_159923960.1;WP_058303226.1;WP_121440115.1;WP_117148943.1
132	5	WP_170187004.1;WP_002837273.1;WP_068472467.1;WP_003184708.1;WP_036834490.1
133	5	WP_199427285.1;WP_050638175.1;WP_091195473.1;WP_055328342.1;WP_168930827.1
134	5	WP_006526445.1;WP_108775731.1;WP_078712359.1;WP_203245630.1;WP_102343229.1
135	5	WP_108775732.1;WP_078712360.1;WP_006526446.1;WP_102343228.1;WP_203245631.1
136	5	WP_008171590.1;WP_058404842.1;WP_035932646.1;WP_090469879.1;WP_204697949.1
137	5	WP_005365846.1;WP_222549273.1;WP_007464145.1;WP_045028823.1
138	5	WP_045028825.1;WP_007464143.1;WP_222549274.1;WP_005365848.1;WP_107188981.1
139	5	WP_159066875.1;WP_186883465.1;WP_183091826.1;WP_124838321.1;WP_230954946.1
140	5	WP_184659156.1;WP_234304551.1;WP_107739627.1;WP_195987798.1;WP_027328752.1
141	5	WP_064257319.1;WP_072816086.1;WP_092714932.1;WP_128781791.1;WP_234971784.1
142	5	WP_188543792.1;WP_206307974.1;WP_136206950.1;WP_077416273.1;WP_235824952.1
143	5	WP_224213888.1;WP_066584002.1;WP_051471429.1;WP_239307332.1;WP_069740143.1
144	5	WP_216436168.1;WP_036834494.1;WP_093750315.1;WP_242999967.1;WP_089122461.1
145	5	WP_243769858.1;WP_195993814.1;WP_003641864.1;WP_009377310.1;WP_121247007.1
146	5	WP_247047223.1;WP_130961430.1;WP_174902186.1;WP_195769343.1;WP_069747358.1
147	5	WP_032476121.1;WP_001892734.1;WP_108244027.1;WP_196389727.1;WP_248317909.1
148	5	WP_062708034.1;WP_060594665.1;WP_025296358.1;WP_110110680.1;WP_251426267.1
149	5	WP_149647812.1;WP_023388131.1;WP_255972673.1;WP_195993820.1;WP_187279024.1
150	5	WP_257963132.1;WP_155745969.1;WP_208599976.1;WP_129868951.1;WP_251547693.1
151	5	WP_067228686.1;WP_035313601.1;WP_139488103.1;WP_068369665.1;WP_258167055.1
152	5	WP_264527874.1;WP_103894682.1;WP_251577844.1;WP_023796158.1;WP_077182845.1
153	5	WP_133461108.1;WP_264865315.1;WP_099770831.1;WP_243792519.1;WP_105859409.1
154	5	WP_046329071.1;WP_267181563.1;WP_244851885.1;WP_026547921.1;WP_221919677.1
155	5	WP_271470260.1;WP_255086514.1;WP_014821703.1;WP_148609146.1;WP_195987803.1
156	5	WP_052714160.1;WP_271789626.1;WP_271789623.1;WP_242232270.1;WP_271789625.1
157	5	WP_271789630.1;WP_198195021.1;WP_029113222.1;WP_257785470.1;WP_014956502.1
158	5	WP_277691437.1;WP_083288916.1;WP_040051294.1;WP_055257124.1;WP_135882392.1
159	5	WP_182376451.1;WP_163920449.1;WP_223232585.1;WP_278044319.1;WP_163920455.1
160	5	WP_057421559.1;WP_186701869.1;WP_210837556.1;WP_282863129.1;WP_219017031.1
161	5	WP_260964562.1;WP_061225147.1;WP_110098893.1;WP_283682519.1;WP_002861281.1
162	5	WP_166666939.1;WP_263682860.1;WP_126267286.1;WP_285256150.1;WP_086296196.1
163	5	WP_126267287.1;WP_263666469.1;WP_086296195.1;WP_285256151.1;WP_134043820.1
164	5	WP_098478783.1;WP_286230592.1;WP_253785811.1;WP_186314344.1;WP_098392561.1
165	5	WP_277151650.1;WP_100563294.1;WP_286315411.1;WP_159446724.1;WP_056961601.1
166	5	WP_154030838.1;WP_286905729.1;WP_044307552.1;WP_111696305.1;WP_184711088.1
167	5	WP_022461914.1;WP_087275037.1;WP_287492676.1;WP_025579983.1;WP_008392648.1
168	5	WP_002837118.1;WP_186893549.1;WP_002837173.1;WP_068472469.1;WP_288554191.1
169	5	WP_225117940.1;WP_201014109.1;WP_198185028.1;WP_159446725.1;WP_289914727.1
170	5	WP_116545439.1;WP_256488469.1;WP_068699744.1;WP_090469883.1;WP_317164521.1
171	4	WP_022044843.1;WP_022749002.1;WP_057507826.1;WP_011195763.1
172	4	WP_013865766.1;WP_008789230.1;WP_068472477.1;WP_022738891.1
173	4	WP_069579770.1;WP_005055084.1;WP_067228676.1;WP_010089825.1
174	4	WP_071132222.1;WP_036379693.1;WP_072417304.1;WP_005478453.1
175	4	WP_086368208.1;WP_002703977.1;WP_006596390.1;WP_069531235.1
176	4	WP_013063360.1;WP_003023002.1;WP_030148022.1;WP_101299005.1
177	4	WP_054163896.1;WP_102893823.1;WP_053412385.1;WP_048492360.1
178	4	WP_025381895.1;WP_003593224.1;WP_108096609.1;WP_105514459.1
179	4	WP_124912363.1;WP_022024162.1;WP_054820534.1;WP_022464452.1
180	4	WP_073205694.1;WP_051999971.1;WP_073205698.1;WP_135848827.1
181	4	WP_099770826.1;WP_020884462.1;WP_138489261.1;WP_087820666.1
182	4	WP_144973275.1;WP_042535435.1;WP_099301303.1;WP_131090773.1
183	4	WP_118511485.1;WP_031589646.1;WP_144973291.1;WP_068472465.1
184	4	WP_147611001.1;WP_021739290.1;WP_091195482.1;WP_109910729.1
185	4	WP_082364086.1;WP_067228679.1;WP_150749388.1;WP_054163897.1
186	4	WP_002914145.1;WP_009644059.1;WP_153496580.1;WP_071132217.1
187	4	WP_069113101.1;WP_064058408.1;WP_155430818.1;WP_147900633.1
188	4	WP_161047108.1;WP_065108727.1;WP_130598016.1;WP_098808781.1
189	4	WP_101036762.1;WP_022024158.1;WP_005346462.1;WP_166434765.1
190	4	WP_150373905.1;WP_169269644.1;WP_055093684.1;WP_026545576.1
191	4	WP_156654884.1;WP_028866208.1;WP_171021811.1;WP_090469870.1
192	4	WP_021682272.1;WP_009145482.1;WP_173910229.1;WP_121440117.1
193	4	WP_027422444.1;WP_147755626.1;WP_039689760.1;WP_179425068.1
194	4	WP_114307419.1;WP_096197980.1;WP_068306874.1;WP_188128587.1
195	4	WP_167150641.1;WP_205149972.1;WP_205149973.1;WP_167150640.1
196	4	WP_121497384.1;WP_213011388.1;WP_157838092.1;WP_169170030.1
197	4	WP_213301337.1;WP_116570077.1;WP_009145483.1;WP_173910228.1
198	4	WP_137769587.1;WP_058270029.1;WP_072991498.1;WP_216459703.1
199	4	WP_099664128.1;WP_005288658.1;WP_218689422.1;WP_005288656.1
200	4	WP_221718326.1;WP_108096613.1;WP_010660242.1;WP_155172622.1
201	4	WP_224785807.1;WP_216054687.1;WP_111954246.1;WP_216054686.1
202	4	WP_000134999.1;WP_227621487.1;WP_209796516.1;WP_048930634.1
203	4	WP_018213014.1;WP_067045720.1;WP_214117826.1;WP_231987355.1
204	4	WP_025632656.1;WP_126192001.1;WP_063323006.1;WP_235471375.1
205	4	WP_040096351.1;WP_239307336.1;WP_073188214.1;WP_167616653.1
206	4	WP_207650003.1;WP_243104846.1;WP_075671294.1;WP_075671293.1
207	4	WP_243139551.1;WP_055044046.1;WP_188383866.1;WP_087820669.1
208	4	WP_165133876.1;WP_072417308.1;WP_243872802.1;WP_027296013.1
209	4	WP_124636097.1;WP_067742971.1;WP_247503808.1;WP_152541454.1
210	4	WP_248258575.1;WP_004929159.1;WP_187385616.1;WP_169152662.1
211	4	WP_021162084.1;WP_186883460.1;WP_068699575.1;WP_248258576.1
212	4	WP_105855588.1;WP_063545401.1;WP_249512249.1;WP_187513544.1
213	4	WP_253577411.1;WP_236736150.1;WP_196389713.1;WP_080289246.1
214	4	WP_133711404.1;WP_031444009.1;WP_055093675.1;WP_253785815.1
215	4	WP_031444010.1;WP_055093677.1;WP_253785816.1;WP_133711405.1
216	4	WP_259076166.1;WP_257480791.1;WP_251426263.1;WP_101577902.1
217	4	WP_126791245.1;WP_259691643.1;WP_056961595.1;WP_201711511.1
218	4	WP_013417051.1;WP_074685726.1;WP_262096334.1;WP_169170034.1
219	4	WP_056961594.1;WP_126791248.1;WP_262950281.1;WP_201711512.1
220	4	WP_011195769.1;WP_268322695.1;WP_208025438.1;WP_166639131.1
221	4	WP_021756001.1;WP_270329629.1;WP_113792876.1;WP_142433167.1
222	4	WP_274278415.1;WP_039413282.1;WP_150222196.1;WP_251547695.1
223	4	WP_058972179.1;WP_276217169.1;WP_200149907.1;WP_104879859.1
224	4	WP_019138406.1;WP_277261436.1;WP_084230211.1;WP_073182690.1
225	4	WP_277720671.1;WP_068369650.1;WP_073182696.1;WP_023055236.1
226	4	WP_249512251.1;WP_013714249.1;WP_280478446.1;WP_215756540.1
227	4	WP_148023847.1;WP_199842323.1;WP_280496270.1;WP_133578889.1
228	4	WP_135809303.1;WP_154697384.1;WP_280500613.1;WP_081101460.1
229	4	WP_283684254.1;WP_058303788.1;WP_277076259.1;WP_218154490.1
230	4	WP_008392649.1;WP_283684262.1;WP_046304936.1;WP_255972672.1
231	4	WP_111696306.1;WP_286905733.1;WP_154030840.1;WP_184711093.1
232	4	WP_287449210.1;WP_026765241.1;WP_185879882.1;WP_185879883.1
233	4	WP_287777056.1;WP_003539352.1;WP_108252345.1;WP_224169138.1
234	4	WP_279773997.1;WP_286996163.1;WP_248937400.1;WP_287946885.1
235	4	WP_288270712.1;WP_004771264.1;WP_062708032.1;WP_127842174.1
236	4	WP_270779145.1;WP_288554192.1;WP_109689833.1;WP_130780987.1
237	4	WP_074521527.1;WP_126192004.1;WP_288977059.1;WP_180364536.1
238	4	WP_118679457.1;WP_306420610.1;WP_174267623.1;WP_022024163.1
239	4	WP_307494884.1;WP_102266629.1;WP_036151164.1;WP_019138407.1
240	4	WP_028830311.1;WP_307505816.1;WP_216427202.1;WP_283408294.1
241	3	WP_009377308.1;WP_003147807.1;WP_010376435.1
242	3	WP_024747488.1;WP_011667143.1
243	3	WP_025381897.1;WP_014604972.1;WP_000973912.1
244	3	WP_029072942.1;WP_016323287.1;WP_009002031.1
245	3	WP_009049637.1;WP_057507832.1;WP_005288668.1
246	3	WP_058991908.1;WP_003457165.1;WP_061428431.1
247	3	WP_032297225.1;WP_063158477.1;WP_040230718.1
248	3	WP_067743081.1;WP_067045718.1;WP_035293304.1
249	3	WP_072712629.1;WP_072712628.1;WP_039664958.1
250	3	WP_009644062.1;WP_080325736.1;WP_071132219.1
251	3	WP_094690991.1;WP_040051289.1;WP_000451584.1
252	3	WP_007747946.1;WP_033782700.1;WP_095661682.1
253	3	WP_003023000.1;WP_101299007.1;WP_013063558.1
254	3	WP_102893825.1;WP_021738579.1;WP_021738578.1
255	3	WP_095177231.1;WP_106063717.1;WP_070460823.1
256	3	WP_021742447.1;WP_107739631.1;WP_011667140.1
257	3	WP_115921497.1;WP_036151154.1;WP_008171592.1
258	3	WP_076362844.1;WP_115922228.1;WP_003646408.1
259	3	WP_052036230.1;WP_048220289.1;WP_126305965.1
260	3	WP_002581383.1;WP_041092204.1;WP_128994747.1
261	3	WP_071237997.1;WP_128994752.1;WP_055013367.1
262	3	WP_051108741.1;WP_020618624.1;WP_131578529.1
263	3	WP_080710529.1;WP_141233031.1;WP_025632650.1
264	3	WP_144973281.1;WP_099301300.1;WP_014614364.1
265	3	WP_057490151.1;WP_150749648.1;WP_082455150.1
266	3	WP_054163899.1;WP_054163898.1;WP_152005925.1
267	3	WP_153852659.1;WP_045281750.1;WP_004104630.1
268	3	WP_005430640.1;WP_088109655.1;WP_154426682.1
269	3	WP_086349982.1;WP_161261071.1;WP_161636937.1
270	3	WP_075231158.1;WP_074036487.1;WP_165133873.1
271	3	WP_166434769.1;WP_004075330.1;WP_055156067.1
272	3	WP_134700476.1;WP_143986241.1;WP_169713086.1
273	3	WP_172641626.1;WP_127371134.1;WP_057490147.1
274	3	WP_005266700.1;WP_054449319.1;WP_174492724.1
275	3	WP_107174955.1;WP_001557523.1;WP_179425071.1
276	3	WP_058991906.1;WP_099336527.1;WP_182376447.1
277	3	WP_094605938.1;WP_185170408.1;WP_046303304.1
278	3	WP_186055029.1;WP_103894681.1;WP_088900549.1
279	3	WP_186130191.1;WP_095196918.1;WP_059703908.1
280	3	WP_188210429.1;WP_186055031.1;WP_004849279.1
281	3	WP_052786975.1;WP_188613134.1;WP_118348376.1
282	3	WP_189720156.1;WP_187471327.1;WP_005346498.1
283	3	WP_144973289.1;WP_193064328.1;WP_114226581.1
284	3	WP_196174556.1;WP_090401066.1;WP_023968040.1
285	3	WP_198578705.1;WP_101036763.1;WP_005192128.1
286	3	WP_001696469.1;WP_049134566.1;WP_199783930.1
287	3	WP_070716965.1;WP_204098857.1;WP_070730582.1
288	3	WP_124636098.1;WP_204098859.1;WP_070730580.1
289	3	WP_027328750.1;WP_208312098.1;WP_131254328.1
290	3	WP_209796505.1;WP_005346509.1;WP_002837316.1
291	3	WP_047293864.1;WP_186701867.1;WP_210837558.1
292	3	WP_195993815.1;WP_210837560.1;WP_159153320.1
293	3	WP_212809883.1;WP_188963087.1;WP_198328195.1
294	3	WP_060579309.1;WP_219017022.1;WP_047666979.1
295	3	WP_204098858.1;WP_226384434.1;WP_026429236.1
296	3	WP_188999650.1;WP_059108703.1;WP_226384437.1
297	3	WP_227448241.1;WP_101743349.1;WP_109910728.1
298	3	WP_086843242.1;WP_227577319.1;WP_134558661.1
299	3	WP_028830312.1;WP_227581091.1;WP_008789231.1
300	3	WP_204697946.1;WP_228416888.1;WP_117920856.1
301	3	WP_115621328.1;WP_010516940.1;WP_230267757.1
302	3	WP_069579771.1;WP_005055076.1;WP_231818518.1
303	3	WP_058486219.1;WP_029721560.1;WP_233111185.1
304	3	WP_226167972.1;WP_233494381.1;WP_089180646.1
305	3	WP_169152663.1;WP_234304556.1;WP_235471373.1
306	3	WP_219172608.1;WP_236032413.1;WP_107810491.1
307	3	WP_149764839.1;WP_239050883.1;WP_072417307.1
308	3	WP_052036233.1;WP_239203676.1;WP_138226660.1
309	3	WP_239307330.1;WP_115922231.1;WP_224212942.1
310	3	WP_162901874.1;WP_240140762.1;WP_066584013.1
311	3	WP_241571806.1;WP_039449928.1;WP_014956503.1
312	3	WP_105859408.1;WP_133461107.1;WP_243792517.1
313	3	WP_244127090.1;WP_243792515.1;WP_133461106.1
314	3	WP_049134567.1;WP_105655642.1;WP_247047224.1
315	3	WP_201711509.1;WP_249029260.1;WP_201711508.1
316	3	WP_058303792.1;WP_249029262.1;WP_226521041.1
317	3	WP_214117822.1;WP_250325155.1;WP_214117821.1
318	3	WP_044307555.1;WP_141233032.1;WP_250462428.1
319	3	WP_133497622.1;WP_200924457.1;WP_252069874.1
320	3	WP_162346500.1;WP_253401226.1;WP_116545436.1
321	3	WP_183086954.1;WP_048492358.1;WP_255086512.1
322	3	WP_185879881.1;WP_256126089.1;WP_107739632.1
323	3	WP_007137958.1;WP_082785719.1;WP_256821236.1
324	3	WP_234389467.1;WP_133171722.1;WP_257101413.1
325	3	WP_257800629.1;WP_230267760.1;WP_115922230.1
326	3	WP_257800631.1;WP_135848825.1;WP_138226661.1
327	3	WP_257995094.1;WP_102161898.1;WP_257995095.1
328	3	WP_121485789.1;WP_121485790.1;WP_261622918.1
329	3	WP_007709085.1;WP_130954256.1;WP_262405373.1
330	3	WP_264294218.1;WP_022748996.1;WP_222549277.1
331	3	WP_133578893.1;WP_133339926.1;WP_268322391.1
332	3	WP_268343404.1;WP_133578891.1;WP_235824953.1
333	3	WP_106657495.1;WP_091498743.1;WP_273327676.1
334	3	WP_275940817.1;WP_022464451.1;WP_022024161.1
335	3	WP_002229563.1;WP_112181853.1;WP_276981494.1
336	3	WP_221919668.1;WP_276989170.1;WP_151142939.1
337	3	WP_004135471.1;WP_033637508.1;WP_277151638.1
338	3	WP_087127748.1;WP_277691435.1;WP_169170028.1
339	3	WP_277720667.1;WP_010388435.1;WP_277720666.1
340	3	WP_278700577.1;WP_138226656.1;WP_100345699.1
341	3	WP_279056250.1;WP_037284972.1;WP_024963870.1
342	3	WP_037284975.1;WP_027296019.1;WP_279590684.1
343	3	WP_248937401.1;WP_279773996.1;WP_044735059.1
344	3	WP_208312101.1;WP_282036539.1;WP_208312100.1
345	3	WP_219017026.1;WP_282862477.1;WP_064160949.1
346	3	WP_064160948.1;WP_282862479.1;WP_219017025.1
347	3	WP_282862483.1;WP_219017021.1;WP_060411785.1
348	3	WP_233426602.1;WP_219017023.1;WP_282863126.1
349	3	WP_002703982.1;WP_283408292.1;WP_008704062.1
350	3	WP_124315226.1;WP_218560847.1;WP_283682512.1
351	3	WP_035313607.1;WP_216436163.1;WP_283684261.1
352	3	WP_283926972.1;WP_003395772.1;WP_124235832.1
353	3	WP_286299701.1;WP_009377301.1;WP_147900636.1
354	3	WP_286905735.1;WP_223962507.1;WP_004310941.1
355	3	WP_005564286.1;WP_287364739.1;WP_171497228.1
356	3	WP_288554190.1;WP_093750317.1;WP_039435139.1
357	3	WP_137871732.1;WP_288775302.1;WP_184659148.1
358	3	WP_288977046.1;WP_040351217.1;WP_234407219.1
359	3	WP_092454079.1;WP_074685720.1;WP_288977057.1
360	3	WP_088109656.1;WP_118751611.1;WP_302446033.1
361	3	WP_094690992.1;WP_036089561.1;WP_307494885.1
362	3	WP_113849202.1;WP_317164520.1;WP_253401218.1
363	2	WP_000352021.1
364	2	WP_000870847.1;WP_000870845.1
365	2	WP_006497114.1
366	2	WP_008395113.1;WP_007789826.1
367	2	WP_000086647.1;WP_011080399.1
368	2	WP_007025188.1;WP_015884629.1
369	2	WP_014612972.1;WP_016426123.1
370	2	WP_013868635.1;WP_017786639.1
371	2	WP_017786640.1;WP_017786641.1
372	2	WP_005455283.1;WP_017790922.1
373	2	WP_019189572.1;WP_002835111.1
374	2	WP_022044844.1;WP_022748999.1
375	2	WP_022044842.1;WP_022749003.1
376	2	WP_024139118.1;WP_023351534.1
377	2	WP_024222309.1;WP_014333174.1
378	2	WP_024701236.1;WP_017422832.1
379	2	WP_026565252.1;WP_011864277.1
380	2	WP_032725197.1
381	2	WP_035901346.1;WP_006597924.1
382	2	WP_036089547.1;WP_003726663.1
383	2	WP_003457183.1;WP_036151169.1
384	2	WP_037284970.1;WP_008397653.1
385	2	WP_003159543.1;WP_038428494.1
386	2	WP_039100521.1;WP_009573518.1
387	2	WP_003147808.1;WP_039446515.1
388	2	WP_040000593.1;WP_001278970.1
389	2	WP_041272595.1;WP_022738921.1
390	2	WP_045301339.1;WP_045247399.1
391	2	WP_046329063.1;WP_035413116.1
392	2	WP_047432288.1;WP_005055071.1
393	2	WP_048694392.1;WP_022199160.1
394	2	WP_052036232.1;WP_029113217.1
395	2	WP_022529965.1;WP_057904180.1
396	2	WP_008171602.1;WP_058404835.1
397	2	WP_008171600.1;WP_058404836.1
398	2	WP_058404838.1;WP_008171596.1
399	2	WP_058486217.1;WP_028012751.1
400	2	WP_059068110.1;WP_009002035.1
401	2	WP_059068112.1;WP_009002036.1
402	2	WP_059068114.1;WP_009002038.1
403	2	WP_031252504.1;WP_059382199.1
404	2	WP_061310510.1;WP_003479831.1
405	2	WP_061428425.1;WP_003469096.1
406	2	WP_061428429.1;WP_003454641.1
407	2	WP_002725285.1;WP_065076686.1
408	2	WP_055737215.1;WP_065845617.1
409	2	WP_066023540.1;WP_044307557.1
410	2	WP_038875127.1;WP_067202008.1
411	2	WP_067202029.1;WP_011195762.1
412	2	WP_007789824.1;WP_067228684.1
413	2	WP_005959604.1;WP_067891351.1
414	2	WP_015403656.1;WP_069479097.1
415	2	WP_069579772.1;WP_005055073.1
416	2	WP_070730578.1;WP_070669709.1
417	2	WP_029569167.1;WP_070928141.1
418	2	WP_072712626.1;WP_039664959.1
419	2	WP_072991486.1;WP_052740285.1
420	2	WP_029071495.1;WP_074685728.1
421	2	WP_025296355.1;WP_075231164.1
422	2	WP_075572799.1;WP_031423120.1
423	2	WP_003965982.1;WP_075572803.1
424	2	WP_054739750.1;WP_075717585.1
425	2	WP_077249404.1
