1389	['WP_044971498.1', 'WP_027296016.1', 'WP_216436167.1', 'WP_022131452.1', 'WP_062411612.1', 'WP_186833986.1', 'WP_273392959.1', 'WP_288977053.1', 'WP_094690989.1', 'WP_033162328.1', 'WP_226384432.1', 'WP_075572801.1', 'WP_090469876.1', 'WP_277682705.1', 'WP_277872130.1', 'WP_251547699.1', 'WP_270779144.1', 'WP_062708047.1', 'WP_086107198.1', 'WP_068912483.1', 'WP_249297059.1', 'WP_058270030.1', 'WP_209658584.1', 'WP_003395776.1', 'WP_021739282.1', 'WP_050638176.1', 'WP_208312096.1', 'WP_150843058.1', 'WP_002069079.1', 'WP_074624342.1', 'WP_042620406.1', 'WP_276962412.1', 'WP_056320102.1', 'WP_216469911.1', 'WP_270779143.1', 'WP_025369554.1', 'WP_087233450.1', 'WP_176763082.1', 'WP_013252081.1', 'WP_182434263.1', 'WP_042588384.1', 'WP_174766918.1', 'WP_045247396.1', 'WP_121247013.1', 'WP_084936201.1', 'WP_177186673.1', 'WP_251348651.1', 'WP_173552969.1', 'WP_046226362.1', 'WP_025766635.1', 'WP_054739744.1', 'WP_029200546.1', 'WP_017127880.1', 'WP_216459699.1', 'WP_242232276.1', 'WP_105715754.1', 'WP_278700574.1', 'WP_173552970.1', 'WP_184659144.1', 'WP_002703984.1', 'WP_216427205.1', 'WP_058052819.1', 'WP_216427203.1', 'WP_198014874.1', 'WP_209658588.1', 'WP_188380549.1', 'WP_115621324.1', 'WP_057507824.1', 'WP_245528906.1', 'WP_188380548.1', 'WP_138226655.1', 'WP_040051286.1', 'WP_005814577.1']
1390	['WP_044990220.1']
1391	['WP_005365846.1', 'WP_045028823.1', 'WP_222549273.1', 'WP_007464145.1']
1392	['WP_107188981.1', 'WP_045028825.1', 'WP_005365848.1', 'WP_222549274.1', 'WP_007464143.1']
1393	['WP_045028826.1', 'WP_107211826.1', 'WP_045128749.1', 'WP_044178252.1', 'WP_086368209.1', 'WP_261396521.1']
1394	['WP_045028831.1', 'WP_107211829.1']
1395	['WP_045028833.1', 'WP_107211830.1']
1396	['WP_045028835.1', 'WP_066023545.1', 'WP_224575455.1', 'WP_227581090.1', 'WP_140126631.1', 'WP_092715295.1']
1397	['WP_045028826.1', 'WP_107211826.1', 'WP_045128749.1', 'WP_044178252.1', 'WP_086368209.1', 'WP_261396521.1']
1398	['WP_216436167.1', 'WP_022131452.1', 'WP_027296016.1', 'WP_062411612.1', 'WP_186833986.1', 'WP_044971498.1', 'WP_045247396.1', 'WP_094690989.1', 'WP_249297059.1', 'WP_273392959.1', 'WP_226384432.1', 'WP_277872130.1', 'WP_003395776.1', 'WP_288977053.1', 'WP_075572801.1', 'WP_021739282.1', 'WP_033162328.1', 'WP_068912483.1', 'WP_090469876.1', 'WP_209658584.1', 'WP_251547699.1', 'WP_277682705.1', 'WP_270779144.1', 'WP_002069079.1', 'WP_208312096.1', 'WP_062708047.1', 'WP_058270030.1', 'WP_086107198.1', 'WP_050638176.1', 'WP_150843058.1', 'WP_276962412.1', 'WP_042620406.1', 'WP_056320102.1', 'WP_042588384.1', 'WP_074624342.1', 'WP_216469911.1', 'WP_025369554.1', 'WP_087233450.1', 'WP_182434263.1', 'WP_013252081.1', 'WP_176763082.1', 'WP_270779143.1', 'WP_174766918.1', 'WP_121247013.1', 'WP_177186673.1', 'WP_173552969.1', 'WP_084936201.1', 'WP_251348651.1', 'WP_029200546.1', 'WP_216459699.1', 'WP_054739744.1', 'WP_025766635.1', 'WP_017127880.1', 'WP_216427205.1', 'WP_046226362.1', 'WP_173552970.1', 'WP_184659144.1', 'WP_216427203.1', 'WP_278700574.1', 'WP_002703984.1', 'WP_242232276.1', 'WP_198014874.1', 'WP_058052819.1', 'WP_105715754.1', 'WP_209658588.1', 'WP_188380549.1', 'WP_188380548.1', 'WP_057507824.1', 'WP_245528906.1', 'WP_115621324.1', 'WP_138226655.1', 'WP_005814577.1', 'WP_040051286.1']
1399	['WP_045247399.1', 'WP_045301339.1']
1400	['WP_045269718.1', 'WP_020883916.1', 'WP_004104626.1', 'WP_150749386.1', 'WP_046682685.1', 'WP_095119209.1', 'WP_067045710.1']
1401	['WP_045281750.1', 'WP_153852659.1', 'WP_004104630.1']
1402	['WP_045301330.1', 'WP_084936201.1', 'WP_242519716.1', 'WP_059822262.1', 'WP_245528906.1', 'WP_121247013.1', 'WP_046226362.1', 'WP_092067908.1', 'WP_242232276.1', 'WP_010606850.1', 'WP_092068420.1', 'WP_278700574.1']
1403	['WP_045301332.1']
1404	['WP_045301336.1']
1405	['WP_045301337.1', 'WP_011667144.1', 'WP_096109640.1', 'WP_107739624.1', 'WP_101457419.1']
1406	['WP_045301339.1', 'WP_045247399.1']
1407	['WP_045301658.1']
1408	['WP_045393705.1']
1409	['WP_045393709.1']
1410	['WP_045418869.1']
1411	['WP_045973927.1']
1412	['WP_045973928.1']
1413	['WP_045973929.1', 'WP_188963089.1', 'WP_062889377.1', 'WP_139429297.1', 'WP_258256495.1', 'WP_271470259.1', 'WP_163920451.1', 'WP_105514465.1', 'WP_283597786.1', 'WP_182811768.1', 'WP_114836358.1', 'WP_212208607.1', 'WP_187513547.1', 'WP_283021144.1', 'WP_074388881.1', 'WP_161451783.1', 'WP_043036640.1', 'WP_102968944.1', 'WP_049134569.1', 'WP_104512443.1', 'WP_223169928.1', 'WP_151798241.1', 'WP_060183782.1', 'WP_192838606.1', 'WP_014821704.1', 'WP_105655644.1', 'WP_023304962.1', 'WP_025129204.1', 'WP_071534926.1', 'WP_212155416.1', 'WP_039734019.1', 'WP_108131656.1', 'WP_033001958.1', 'WP_168340598.1', 'WP_004458982.1', 'WP_257380728.1', 'WP_081255275.1', 'WP_286315410.1', 'WP_287297085.1', 'WP_088619654.1', 'WP_287364742.1', 'WP_244986301.1', 'WP_152851720.1', 'WP_286716157.1', 'WP_169170032.1', 'WP_000597542.1', 'WP_240309344.1', 'WP_182438175.1', 'WP_069675844.1', 'WP_213011386.1', 'WP_117692443.1', 'WP_234564329.1', 'WP_107476308.1', 'WP_157897386.1', 'WP_234389466.1', 'WP_234328602.1', 'WP_181434432.1', 'WP_216541199.1', 'WP_229765221.1', 'WP_260979411.1', 'WP_049232943.1', 'WP_186208242.1', 'WP_150705011.1', 'WP_212743067.1', 'WP_232925765.1', 'WP_156472273.1', 'WP_071624057.1', 'WP_154234420.1', 'WP_143748826.1', 'WP_172373859.1', 'WP_133244847.1', 'WP_206821798.1', 'WP_157679179.1']
1414	['WP_045973931.1']
1415	['WP_045973932.1', 'WP_025791098.1', 'WP_021448529.1', 'WP_025636403.1', 'WP_104980670.1', 'WP_005457391.1', 'WP_017636136.1']
1416	['WP_046025098.1']
1417	['WP_186833986.1', 'WP_046226362.1', 'WP_074624342.1', 'WP_003395776.1', 'WP_094690989.1', 'WP_062411612.1', 'WP_044971498.1', 'WP_027296016.1', 'WP_288977053.1', 'WP_033162328.1', 'WP_270779143.1', 'WP_058270030.1', 'WP_075572801.1', 'WP_216436167.1', 'WP_121247013.1', 'WP_242232276.1', 'WP_022131452.1', 'WP_277682705.1', 'WP_251547699.1', 'WP_226384432.1', 'WP_278700574.1', 'WP_090469876.1', 'WP_084936201.1', 'WP_068912483.1', 'WP_062708047.1', 'WP_276962412.1', 'WP_002069079.1', 'WP_025369554.1', 'WP_270779144.1', 'WP_150843058.1', 'WP_209658584.1', 'WP_208312096.1', 'WP_273392959.1', 'WP_277872130.1', 'WP_087233450.1', 'WP_105715754.1', 'WP_182434263.1', 'WP_050638176.1', 'WP_174766918.1', 'WP_086107198.1', 'WP_249297059.1', 'WP_045247396.1', 'WP_176763082.1', 'WP_013252081.1', 'WP_021739282.1', 'WP_245528906.1', 'WP_040051286.1', 'WP_042588384.1', 'WP_056320102.1', 'WP_216469911.1', 'WP_210727986.1', 'WP_138226655.1', 'WP_042620406.1', 'WP_177186673.1', 'WP_115621324.1', 'WP_173552969.1', 'WP_059822262.1', 'WP_029200546.1', 'WP_025766635.1', 'WP_054739744.1', 'WP_216459699.1', 'WP_216427203.1', 'WP_017127880.1', 'WP_184659144.1', 'WP_002703984.1', 'WP_251348651.1', 'WP_216427205.1', 'WP_058052819.1', 'WP_198014874.1', 'WP_173552970.1', 'WP_057507824.1', 'WP_188380549.1', 'WP_010606850.1', 'WP_242519716.1', 'WP_209658588.1', 'WP_092067908.1', 'WP_092068420.1', 'WP_188380548.1', 'WP_045301330.1', 'WP_284299217.1', 'WP_005814577.1']
1418	['WP_046226363.1', 'WP_270496349.1', 'WP_210464657.1', 'WP_087820670.1', 'WP_002045365.1', 'WP_013096677.1', 'WP_010516939.1', 'WP_201621692.1', 'WP_004492026.1', 'WP_253287602.1', 'WP_148601112.1', 'WP_041092200.1', 'WP_179425072.1', 'WP_058730364.1', 'WP_280496274.1', 'WP_256821233.1', 'WP_005192138.1', 'WP_160860739.1', 'WP_188491434.1', 'WP_054820531.1', 'WP_256821238.1']
1419	['WP_046226364.1', 'WP_005959640.1', 'WP_007863784.1', 'WP_090981492.1', 'WP_142118885.1']
1420	['WP_046226365.1']
1421	['WP_046226366.1']
1422	['WP_046226367.1', 'WP_118348377.1', 'WP_035413409.1', 'WP_185879876.1', 'WP_035916653.1', 'WP_007286042.1', 'WP_044678142.1', 'WP_270368334.1']
1423	['WP_046226368.1', 'WP_147755618.1', 'WP_023388136.1', 'WP_056996561.1', 'WP_227621485.1', 'WP_054670086.1', 'WP_035293306.1', 'WP_028662518.1', 'WP_130780992.1', 'WP_255878124.1', 'WP_040351216.1', 'WP_115621325.1', 'WP_216426760.1', 'WP_284593939.1']
1424	['WP_046237061.1']
1425	['WP_046237063.1', 'WP_263950425.1', 'WP_266068479.1', 'WP_070139544.1', 'WP_133338949.1', 'WP_160860736.1', 'WP_283597790.1', 'WP_091774500.1', 'WP_051277039.1', 'WP_233851221.1', 'WP_076707756.1']
1426	['WP_046237066.1']
1427	['WP_046237067.1', 'WP_253401211.1', 'WP_116545440.1', 'WP_162346505.1', 'WP_235070494.1', 'WP_269185463.1', 'WP_011667141.1', 'WP_177086807.1', 'WP_042521818.1', 'WP_274278410.1', 'WP_054760928.1', 'WP_029505322.1', 'WP_022425935.1', 'WP_135809300.1', 'WP_035312316.1', 'WP_188491437.1', 'WP_264612885.1', 'WP_070190165.1', 'WP_090587240.1', 'WP_099301296.1', 'WP_180043203.1', 'WP_155430824.1', 'WP_014553287.1', 'WP_284785843.1', 'WP_201781770.1', 'WP_188491427.1', 'WP_064079681.1', 'WP_224575467.1', 'WP_242783358.1', 'WP_137769588.1']
1428	['WP_046303304.1', 'WP_185170408.1', 'WP_094605938.1']
1429	['WP_046303305.1']
1430	['WP_046303307.1']
1431	['WP_046303309.1']
1432	['WP_046303310.1', 'WP_035313690.1']
1433	['WP_046303311.1', 'WP_273327674.1', 'WP_035313597.1', 'WP_046303310.1', 'WP_035313690.1']
1434	['WP_046303330.1']
1435	['WP_046304936.1', 'WP_008392649.1', 'WP_283684262.1', 'WP_255972672.1']
1436	['WP_046304938.1', 'WP_055093686.1', 'WP_055093680.1', 'WP_206073758.1', 'WP_000447716.1', 'WP_149647811.1', 'WP_007286044.1', 'WP_161675189.1', 'WP_010516943.1', 'WP_177186673.1', 'WP_005055082.1', 'WP_071428923.1', 'WP_037284981.1', 'WP_206611076.1', 'WP_113849201.1', 'WP_274278411.1', 'WP_309471334.1', 'WP_112214320.1', 'WP_258284088.1']
1437	['WP_046304940.1']
1438	['WP_046304942.1']
1439	['WP_046304947.1']
1440	['WP_046304949.1']
1441	['WP_046304951.1', 'WP_057867686.1', 'WP_066186947.1', 'WP_208892810.1', 'WP_111041720.1', 'WP_095478216.1']
1442	['WP_046304954.1']
1443	['WP_046329063.1', 'WP_035413116.1']
1444	['WP_046329070.1', 'WP_244851884.1', 'WP_267181562.1', 'WP_026543424.1', 'WP_058257937.1', 'WP_221919667.1', 'WP_217424333.1', 'WP_185652538.1']
1445	['WP_046329071.1', 'WP_221919677.1', 'WP_244851885.1', 'WP_026547921.1', 'WP_267181563.1']
1446	['WP_046329072.1', 'WP_087198915.1']
1447	['WP_046334334.1']
1448	['WP_046442757.1', 'WP_130780990.1']
1449	['WP_046442758.1']
1450	['WP_046676084.1']
1451	['WP_046682685.1', 'WP_095119209.1', 'WP_150749386.1', 'WP_004104626.1', 'WP_045269718.1', 'WP_020883916.1', 'WP_067045710.1']
1452	['WP_047071619.1', 'WP_096514471.1', 'WP_066186957.1', 'WP_106654402.1', 'WP_207767811.1', 'WP_240974866.1', 'WP_027956366.1', 'WP_035413115.1', 'WP_229718007.1', 'WP_126069228.1', 'WP_002204066.1', 'WP_064079682.1', 'WP_157375192.1', 'WP_216449700.1', 'WP_070927948.1', 'WP_273392966.1', 'WP_245750392.1', 'WP_045301336.1', 'WP_000792719.1', 'WP_069479100.1']
1453	['WP_047101098.1', 'WP_140303145.1', 'WP_140139288.1', 'WP_137373244.1', 'WP_065608080.1']
1454	['WP_047101101.1']
1455	['WP_047150158.1']
1456	['WP_047275986.1', 'WP_133338947.1']
1457	['WP_047293855.1']
1458	['WP_047293861.1', 'WP_105655645.1']
1459	['WP_047293864.1', 'WP_210837558.1']
1460	['WP_047432263.1']
1461	['WP_047432288.1', 'WP_005055071.1']
1462	['WP_047511747.1']
1463	['WP_047666979.1', 'WP_060579309.1', 'WP_219017022.1']
1464	['WP_048220289.1', 'WP_126305965.1', 'WP_052036230.1']
1465	['WP_048221170.1']
1466	['WP_048333908.1']
1467	['WP_048333910.1']
1468	['WP_048492357.1', 'WP_286299699.1', 'WP_006450143.1', 'WP_070927948.1', 'WP_096514471.1', 'WP_126069228.1', 'WP_240974866.1']
1469	['WP_048492358.1', 'WP_183086954.1', 'WP_255086512.1']
1470	['WP_048492359.1']
1471	['WP_048492360.1', 'WP_102893823.1', 'WP_054163896.1', 'WP_053412385.1']
1472	['WP_048492361.1']
1473	['WP_048661960.1']
1474	['WP_048661961.1']
1475	['WP_048694382.1', 'WP_025624304.1', 'WP_000944877.1', 'WP_024593201.1', 'WP_050536696.1', 'WP_058404840.1', 'WP_080660166.1', 'WP_263269252.1', 'WP_014598311.1', 'WP_161675182.1', 'WP_265724497.1', 'WP_032063641.1', 'WP_199160675.1', 'WP_133711400.1', 'WP_091195489.1', 'WP_100019021.1', 'WP_172791580.1', 'WP_133338953.1', 'WP_147611003.1', 'WP_020618620.1', 'WP_218415130.1', 'WP_275276080.1', 'WP_212809880.1']
1476	['WP_048694387.1', 'WP_117692445.1']
1477	['WP_048694390.1', 'WP_117692448.1']
1478	['WP_048694392.1', 'WP_022199160.1']
1479	['WP_048730647.1', 'WP_100345692.1', 'WP_105958208.1', 'WP_095088666.1', 'WP_029200547.1', 'WP_134259760.1']
1480	['WP_048809105.1']
1481	['WP_048930634.1', 'WP_227621487.1', 'WP_209796516.1', 'WP_000134999.1']
1482	['WP_049054531.1']
1483	['WP_049098129.1', 'WP_174902188.1']
1484	['WP_049098132.1', 'WP_174902187.1']
1485	['WP_049098438.1', 'WP_174902183.1']
1486	['WP_049134566.1', 'WP_199783930.1', 'WP_001696469.1']
1487	['WP_049134567.1', 'WP_105655642.1', 'WP_247047224.1']
1488	['WP_062889377.1', 'WP_188963089.1', 'WP_045973929.1', 'WP_258256495.1', 'WP_139429297.1', 'WP_049134569.1', 'WP_074388881.1', 'WP_271470259.1', 'WP_161451783.1', 'WP_163920451.1', 'WP_223169928.1', 'WP_105514465.1', 'WP_212208607.1', 'WP_105655644.1', 'WP_023304962.1', 'WP_014821704.1', 'WP_283597786.1', 'WP_102968944.1', 'WP_114836358.1', 'WP_182811768.1', 'WP_187513547.1', 'WP_283021144.1', 'WP_043036640.1', 'WP_192838606.1', 'WP_108131656.1', 'WP_212155416.1', 'WP_025129204.1', 'WP_151798241.1', 'WP_104512443.1', 'WP_257380728.1', 'WP_071534926.1', 'WP_060183782.1', 'WP_004458982.1', 'WP_039734019.1', 'WP_081255275.1', 'WP_033001958.1', 'WP_168340598.1', 'WP_286315410.1', 'WP_287364742.1', 'WP_152851720.1', 'WP_244986301.1', 'WP_169170032.1', 'WP_000597542.1', 'WP_287297085.1', 'WP_088619654.1', 'WP_286716157.1', 'WP_240309344.1', 'WP_069675844.1', 'WP_213011386.1', 'WP_182438175.1', 'WP_117692443.1', 'WP_157897386.1', 'WP_234564329.1', 'WP_107476308.1', 'WP_234389466.1', 'WP_234328602.1', 'WP_216541199.1', 'WP_181434432.1', 'WP_229765221.1', 'WP_186208242.1', 'WP_260979411.1', 'WP_049232943.1', 'WP_154234420.1', 'WP_156472273.1', 'WP_071624057.1', 'WP_143748826.1', 'WP_172373859.1', 'WP_133244847.1', 'WP_232925765.1', 'WP_212743067.1', 'WP_150705011.1', 'WP_206821798.1']
1489	['WP_049134570.1']
1490	['WP_049232934.1', 'WP_053412386.1', 'WP_016459310.1', 'WP_259289267.1', 'WP_012731423.1', 'WP_288814155.1', 'WP_034986573.1']
1491	['WP_049232939.1']
1492	['WP_062889377.1', 'WP_188963089.1', 'WP_139429297.1', 'WP_045973929.1', 'WP_258256495.1', 'WP_105514465.1', 'WP_271470259.1', 'WP_163920451.1', 'WP_074388881.1', 'WP_283597786.1', 'WP_161451783.1', 'WP_049134569.1', 'WP_212208607.1', 'WP_102968944.1', 'WP_182811768.1', 'WP_223169928.1', 'WP_283021144.1', 'WP_187513547.1', 'WP_114836358.1', 'WP_043036640.1', 'WP_192838606.1', 'WP_108131656.1', 'WP_014821704.1', 'WP_025129204.1', 'WP_151798241.1', 'WP_033001958.1', 'WP_257380728.1', 'WP_071534926.1', 'WP_105655644.1', 'WP_023304962.1', 'WP_060183782.1', 'WP_004458982.1', 'WP_104512443.1', 'WP_286315410.1', 'WP_212155416.1', 'WP_081255275.1', 'WP_244986301.1', 'WP_039734019.1', 'WP_168340598.1', 'WP_000597542.1', 'WP_049232943.1', 'WP_152851720.1', 'WP_169170032.1', 'WP_287297085.1', 'WP_287364742.1', 'WP_069675844.1', 'WP_157897386.1', 'WP_213011386.1', 'WP_117692443.1', 'WP_182438175.1', 'WP_107476308.1', 'WP_234564329.1', 'WP_234389466.1', 'WP_286716157.1', 'WP_234328602.1', 'WP_181434432.1', 'WP_088619654.1', 'WP_240309344.1', 'WP_260979411.1', 'WP_216541199.1', 'WP_229765221.1', 'WP_069675846.1']
1493	['WP_049239966.1']
1494	['WP_049242490.1']
1495	['WP_049242491.1']
1496	['WP_049242494.1']
1497	['WP_049315912.1']
1498	['WP_049315913.1', 'WP_285712787.1']
1499	['WP_049401677.1']
1500	['WP_049518578.1', 'WP_109991356.1', 'WP_214253957.1', 'WP_038428497.1', 'WP_078177837.1', 'WP_125840562.1', 'WP_017474549.1', 'WP_153124701.1', 'WP_113792869.1', 'WP_057490148.1', 'WP_239728050.1', 'WP_061310511.1', 'WP_012104246.1', 'WP_142433164.1', 'WP_272479228.1', 'WP_107391900.1', 'WP_101974639.1', 'WP_260155628.1', 'WP_066023543.1', 'WP_231818516.1', 'WP_124226047.1', 'WP_054983901.1', 'WP_222784466.1', 'WP_070382296.1', 'WP_004116604.1', 'WP_140557648.1', 'WP_004128600.1', 'WP_022543084.1', 'WP_039199170.1', 'WP_101393448.1', 'WP_087070388.1', 'WP_256126085.1', 'WP_025296969.1', 'WP_026429235.1', 'WP_060490301.1', 'WP_111696307.1', 'WP_195769281.1', 'WP_114548573.1', 'WP_237949075.1', 'WP_240932022.1', 'WP_051611710.1']
1501	['WP_049799754.1']
1502	['WP_049825615.1', 'WP_130970191.1']
1503	['WP_049895777.1', 'WP_002703984.1', 'WP_216427205.1', 'WP_069410453.1', 'WP_173552970.1', 'WP_025766635.1', 'WP_216459699.1', 'WP_105715749.1', 'WP_216469474.1', 'WP_121440120.1', 'WP_191362821.1', 'WP_209658586.1', 'WP_003395774.1', 'WP_118689455.1', 'WP_021739283.1', 'WP_003864100.1', 'WP_251348651.1', 'WP_094754387.1']
1504	['WP_049946827.1']
1505	['WP_050127736.1']
1506	['WP_050127737.1', 'WP_094605939.1', 'WP_246582631.1', 'WP_136809612.1', 'WP_027504932.1', 'WP_121247001.1', 'WP_149171486.1']
1507	['WP_050127739.1']
1508	['WP_050127740.1']
1509	['WP_050536695.1', 'WP_180192836.1', 'WP_108678951.1', 'WP_105514469.1', 'WP_060377961.1', 'WP_058972176.1', 'WP_095088668.1', 'WP_003593223.1', 'WP_001124529.1', 'WP_025632657.1', 'WP_247503809.1', 'WP_101673982.1', 'WP_128368701.1', 'WP_060183778.1', 'WP_153760843.1', 'WP_025579988.1', 'WP_098500445.1', 'WP_003022998.1', 'WP_074129936.1', 'WP_129147041.1', 'WP_284137120.1', 'WP_286769345.1', 'WP_118511493.1', 'WP_150578153.1', 'WP_163920459.1', 'WP_262985347.1']
1510	['WP_050536696.1', 'WP_025624304.1', 'WP_000944877.1', 'WP_263269252.1', 'WP_024593201.1', 'WP_161675182.1', 'WP_058404840.1', 'WP_080660166.1', 'WP_014598311.1', 'WP_032063641.1', 'WP_199160675.1', 'WP_091195489.1', 'WP_133338953.1', 'WP_172791580.1', 'WP_048694382.1', 'WP_265724497.1', 'WP_133711400.1', 'WP_100019021.1', 'WP_147611003.1', 'WP_020618620.1', 'WP_275276080.1', 'WP_212809880.1', 'WP_218415130.1']
1511	['WP_050636206.1']
1512	['WP_050638170.1', 'WP_149171482.1', 'WP_090307000.1', 'WP_107810489.1', 'WP_165062477.1', 'WP_304502800.1', 'WP_010357138.1', 'WP_155172631.1', 'WP_022748993.1', 'WP_022220797.1', 'WP_215690634.1', 'WP_161832153.1', 'WP_186969064.1', 'WP_071428924.1', 'WP_008373161.1', 'WP_070190168.1', 'WP_088109651.1', 'WP_169170035.1', 'WP_185424602.1', 'WP_209658573.1', 'WP_071379580.1', 'WP_062708037.1', 'WP_282007129.1', 'WP_006597930.1', 'WP_015403655.1', 'WP_075671290.1', 'WP_021430486.1', 'WP_168265502.1', 'WP_205149974.1', 'WP_117920853.1', 'WP_093750325.1', 'WP_082629885.1', 'WP_055332575.1', 'WP_144759474.1', 'WP_283529784.1', 'WP_039446506.1', 'WP_153496582.1', 'WP_228416885.1', 'WP_184307802.1', 'WP_067857654.1', 'WP_132091032.1', 'WP_172373863.1', 'WP_011461397.1', 'WP_278700572.1', 'WP_188543791.1', 'WP_137067105.1', 'WP_136323994.1', 'WP_176764351.1', 'WP_255405458.1', 'WP_276962406.1', 'WP_021229655.1', 'WP_057904184.1', 'WP_018213018.1', 'WP_184307800.1', 'WP_057904183.1', 'WP_256772434.1', 'WP_259194598.1', 'WP_226883344.1', 'WP_151142953.1', 'WP_216449704.1', 'WP_018213017.1', 'WP_263964735.1', 'WP_121252866.1', 'WP_096636217.1', 'WP_151142950.1', 'WP_135848832.1', 'WP_007049814.1', 'WP_072991493.1', 'WP_044971366.1', 'WP_164052324.1', 'WP_011461395.1', 'WP_004075321.1', 'WP_084852846.1', 'WP_020390621.1', 'WP_004075331.1', 'WP_101299000.1', 'WP_011461396.1', 'WP_075671296.1', 'WP_020390622.1', 'WP_077416258.1']
1513	['WP_050638171.1', 'WP_221710600.1']
1514	['WP_050638172.1', 'WP_221710601.1']
1515	['WP_050638175.1']
1516	['WP_027296016.1', 'WP_216436167.1', 'WP_022131452.1', 'WP_050638176.1', 'WP_044971498.1', 'WP_062411612.1', 'WP_186833986.1', 'WP_273392959.1', 'WP_288977053.1', 'WP_094690989.1', 'WP_068912483.1', 'WP_226384432.1', 'WP_277872130.1', 'WP_033162328.1', 'WP_249297059.1', 'WP_003395776.1', 'WP_075572801.1', 'WP_021739282.1', 'WP_090469876.1', 'WP_270779144.1', 'WP_251547699.1', 'WP_277682705.1', 'WP_062708047.1', 'WP_209658584.1', 'WP_086107198.1', 'WP_002069079.1', 'WP_042620406.1', 'WP_150843058.1', 'WP_058270030.1', 'WP_208312096.1', 'WP_056320102.1', 'WP_216469911.1', 'WP_087233450.1', 'WP_074624342.1', 'WP_276962412.1', 'WP_270779143.1', 'WP_042588384.1', 'WP_176763082.1', 'WP_013252081.1', 'WP_025369554.1', 'WP_182434263.1', 'WP_174766918.1', 'WP_045247396.1', 'WP_121247013.1', 'WP_046226362.1', 'WP_084936201.1', 'WP_177186673.1', 'WP_173552969.1', 'WP_054739744.1', 'WP_017127880.1', 'WP_251348651.1', 'WP_029200546.1', 'WP_025766635.1', 'WP_216459699.1', 'WP_242232276.1', 'WP_173552970.1', 'WP_278700574.1', 'WP_184659144.1', 'WP_105715754.1', 'WP_058052819.1', 'WP_216427203.1', 'WP_216427205.1', 'WP_002703984.1', 'WP_198014874.1', 'WP_209658588.1', 'WP_188380549.1', 'WP_057507824.1', 'WP_188380548.1', 'WP_245528906.1', 'WP_115621324.1', 'WP_138226655.1', 'WP_040051286.1', 'WP_005814577.1']
1517	['WP_050638177.1', 'WP_121440120.1', 'WP_003395774.1', 'WP_086107197.1', 'WP_074685724.1', 'WP_118689455.1', 'WP_062708050.1', 'WP_033162327.1', 'WP_003128293.1', 'WP_191362821.1', 'WP_062411610.1', 'WP_288977055.1', 'WP_216469474.1', 'WP_074624341.1', 'WP_027296017.1', 'WP_209658586.1', 'WP_277682704.1', 'WP_216436166.1', 'WP_094690990.1', 'WP_251348651.1', 'WP_090469873.1', 'WP_186833985.1', 'WP_157964929.1', 'WP_075572800.1', 'WP_277255243.1', 'WP_025766635.1', 'WP_021739283.1', 'WP_251547701.1', 'WP_226384433.1', 'WP_216427205.1', 'WP_069154288.1', 'WP_058270031.1', 'WP_202033094.1', 'WP_003864100.1', 'WP_105715749.1', 'WP_273392956.1', 'WP_208312095.1', 'WP_118507859.1', 'WP_216459699.1', 'WP_002703984.1', 'WP_069410453.1', 'WP_094754387.1', 'WP_233851217.1', 'WP_009892804.1', 'WP_173552970.1', 'WP_287364751.1', 'WP_042588383.1', 'WP_014551821.1', 'WP_056320104.1', 'WP_090845917.1', 'WP_162148285.1', 'WP_197931111.1', 'WP_289914738.1', 'WP_092714925.1', 'WP_056208220.1', 'WP_289914736.1', 'WP_173552969.1', 'WP_198014874.1', 'WP_049895777.1']
1518	['WP_050742180.1']
1519	['WP_050747502.1']
1520	['WP_050754237.1']
1521	['WP_050894825.1']
1522	['WP_051108741.1', 'WP_020618624.1', 'WP_131578529.1']
1523	['WP_051194731.1']
1524	['WP_051234785.1']
1525	['WP_051234787.1']
1526	['WP_051277039.1', 'WP_076707756.1', 'WP_233851221.1', 'WP_283597790.1', 'WP_070139544.1', 'WP_133338949.1', 'WP_091774500.1', 'WP_160860736.1', 'WP_263950425.1', 'WP_266068479.1', 'WP_046237063.1', 'WP_241163553.1', 'WP_008762247.1', 'WP_000146253.1']
1527	['WP_051303610.1', 'WP_091498746.1', 'WP_209796518.1', 'WP_067202011.1', 'WP_015403650.1', 'WP_281095398.1', 'WP_235184582.1']
1528	['WP_051393823.1', 'WP_003640880.1', 'WP_077862705.1', 'WP_042535437.1', 'WP_185847384.1', 'WP_014614367.1']
1529	['WP_051417431.1']
1530	['WP_051442489.1']
1531	['WP_051471429.1', 'WP_239307332.1', 'WP_224213888.1', 'WP_069740143.1']
1532	['WP_051471431.1']
1533	['WP_051506940.1']
1534	['WP_051527107.1']
1535	['WP_051532871.1']
1536	['WP_051537773.1', 'WP_187385619.1', 'WP_013701380.1', 'WP_210116666.1', 'WP_024467924.1', 'WP_191017043.1']
1537	['WP_051537775.1', 'WP_255422751.1', 'WP_242457236.1', 'WP_256729176.1', 'WP_013701379.1', 'WP_194077296.1', 'WP_153124695.1']
